Date,Name,Product,Category,Region,Quantity Sold,Revenue,Discount (%),Payment Method,Customer Feedback,Order Status
15-05-2025,Diana,Camera,Peripherals,South,23,4713,8,Online,Good,Returned
04-01-2025,Bob,Monitor,Peripherals,North,31,3122,24,Online,Average,Cancelled
28-03-2025,Charlie,Headphones,Peripherals,North,41,2318,2,Cash,Good,Cancelled
28-01-2025,George,Smartphone,Peripherals,West,19,2329,22,Online,Good,Delivered
12-05-2025,Bob,Monitor,Accessories,East,28,4994,4,Credit Card,Average,Delivered
11-11-2025,George,Speaker,Gadgets,South,23,2671,25,Debit Card,Good,Delivered
24-07-2025,Diana,Tablet,Accessories,West,34,3195,8,Cash,Good,Cancelled
04-02-2025,Charlie,Keyboard,Electronics,West,22,4737,8,Online,Average,Pending
01-01-2025,Edward,Tablet,Accessories,South,44,3924,11,Debit Card,Excellent,Returned
22-03-2025,Ian,Camera,Gadgets,West,48,3887,3,Online,Poor,Cancelled
06-11-2025,Ian,Smartwatch,Electronics,North,29,3053,12,Credit Card,Average,Pending
12-06-2025,Ian,Tablet,Accessories,North,36,3119,3,Credit Card,Average,Returned
20-08-2025,Julia,Smartwatch,Gadgets,East,24,3609,19,Online,Good,Cancelled
24-05-2025,Julia,Speaker,Accessories,South,26,644,9,Credit Card,Good,Delivered
12-02-2025,Fiona,Keyboard,Peripherals,South,20,1414,26,Online,Average,Returned
06-06-2025,Hannah,Camera,Peripherals,North,24,2114,13,Debit Card,Average,Delivered
13-02-2025,Charlie,Keyboard,Gadgets,North,6,2489,10,Online,Good,Cancelled
15-07-2025,Julia,Speaker,Peripherals,East,50,241,7,Debit Card,Average,Pending
27-05-2025,Ian,Tablet,Gadgets,East,45,471,25,Debit Card,Poor,Delivered
23-07-2025,Julia,Mouse,Accessories,West,38,770,14,Cash,Average,Delivered
26-08-2025,Diana,Laptop,Peripherals,North,12,2785,0,Cash,Excellent,Delivered
21-07-2025,Hannah,Speaker,Gadgets,West,18,1193,19,Online,Poor,Cancelled
04-03-2025,George,Headphones,Gadgets,East,9,1564,4,Online,Good,Cancelled
23-03-2025,Charlie,Speaker,Electronics,West,29,315,6,Online,Average,Delivered
02-12-2025,Julia,Keyboard,Gadgets,North,37,2506,23,Cash,Poor,Pending
04-03-2025,Hannah,Smartphone,Peripherals,North,16,307,16,Cash,Excellent,Returned
19-07-2025,Edward,Smartwatch,Accessories,East,17,833,21,Credit Card,Good,Cancelled
26-08-2025,Fiona,Mouse,Accessories,North,25,3027,15,Cash,Average,Returned
22-10-2025,Edward,Monitor,Peripherals,North,35,309,19,Debit Card,Good,Cancelled
06-08-2025,Julia,Mouse,Peripherals,South,44,4054,25,Debit Card,Good,Returned
13-10-2025,Diana,Tablet,Peripherals,East,9,3626,16,Online,Good,Cancelled
20-06-2025,Alice,Mouse,Accessories,East,42,1451,26,Credit Card,Good,Returned
28-01-2025,Diana,Mouse,Peripherals,West,40,4962,7,Debit Card,Excellent,Returned
27-11-2025,George,Keyboard,Gadgets,South,43,2314,25,Online,Average,Returned
05-12-2025,Edward,Headphones,Electronics,South,36,1498,30,Debit Card,Excellent,Pending
16-08-2025,George,Speaker,Peripherals,West,24,290,5,Online,Good,Pending
14-02-2025,Ian,Headphones,Peripherals,North,6,904,20,Credit Card,Excellent,Delivered
02-08-2025,Hannah,Camera,Gadgets,West,26,1310,7,Online,Average,Delivered
09-02-2025,Bob,Tablet,Gadgets,South,23,994,5,Cash,Average,Pending
11-11-2025,Julia,Keyboard,Accessories,East,10,3860,24,Online,Poor,Cancelled
23-01-2025,Bob,Headphones,Gadgets,West,12,1219,23,Online,Poor,Cancelled
17-11-2025,Charlie,Headphones,Peripherals,North,43,1619,26,Debit Card,Excellent,Pending
19-12-2025,Alice,Speaker,Peripherals,West,34,445,7,Online,Poor,Returned
19-12-2025,Diana,Keyboard,Electronics,South,32,4950,22,Online,Average,Pending
22-04-2025,Ian,Tablet,Gadgets,West,14,2562,12,Debit Card,Poor,Delivered
17-06-2025,Bob,Monitor,Gadgets,South,21,1922,14,Debit Card,Poor,Returned
23-09-2025,Ian,Headphones,Peripherals,North,7,2195,14,Cash,Average,Returned
20-12-2025,Hannah,Laptop,Accessories,East,6,1525,26,Credit Card,Excellent,Returned
14-02-2025,George,Tablet,Gadgets,South,36,1635,0,Online,Excellent,Returned
24-11-2025,Julia,Laptop,Accessories,North,30,300,19,Online,Poor,Cancelled
16-04-2025,Charlie,Monitor,Electronics,North,31,4341,17,Credit Card,Excellent,Delivered
22-06-2025,Alice,Tablet,Gadgets,South,34,1225,18,Cash,Average,Cancelled
21-11-2025,Ian,Monitor,Gadgets,West,26,2533,26,Debit Card,Good,Returned
05-07-2025,Charlie,Smartphone,Peripherals,South,16,793,11,Online,Average,Cancelled
20-09-2025,Ian,Speaker,Peripherals,South,17,4585,6,Debit Card,Poor,Returned
01-01-2025,Diana,Laptop,Gadgets,South,41,3044,27,Cash,Good,Delivered
06-11-2025,Charlie,Monitor,Accessories,North,5,3894,9,Online,Excellent,Returned
28-09-2025,Diana,Smartphone,Accessories,East,18,3831,4,Online,Excellent,Pending
28-08-2025,Alice,Laptop,Gadgets,East,19,4294,11,Debit Card,Good,Cancelled
28-08-2025,Ian,Headphones,Electronics,North,36,3988,22,Cash,Good,Delivered
03-03-2025,Julia,Smartwatch,Accessories,South,31,1828,24,Credit Card,Good,Delivered
11-08-2025,Ian,Keyboard,Peripherals,North,43,2465,2,Cash,Excellent,Cancelled
11-04-2025,Bob,Mouse,Electronics,South,32,1004,15,Cash,Excellent,Pending
02-05-2025,Diana,Speaker,Peripherals,East,29,2061,1,Credit Card,Excellent,Delivered
08-09-2025,Ian,Monitor,Gadgets,North,20,3752,3,Cash,Average,Delivered
21-09-2025,Ian,Keyboard,Peripherals,North,29,1321,6,Online,Excellent,Returned
13-07-2025,Bob,Laptop,Peripherals,West,27,1803,25,Credit Card,Good,Cancelled
03-04-2025,Fiona,Keyboard,Peripherals,East,50,423,22,Online,Average,Cancelled
15-08-2025,Ian,Smartphone,Electronics,West,13,3843,10,Online,Poor,Cancelled
15-10-2025,Ian,Speaker,Electronics,West,38,1950,16,Debit Card,Excellent,Returned
28-02-2025,Bob,Smartwatch,Accessories,East,29,2683,17,Online,Excellent,Returned
15-08-2025,Edward,Mouse,Accessories,South,43,4138,27,Online,Average,Returned
04-06-2025,Edward,Tablet,Accessories,West,47,915,2,Online,Excellent,Pending
24-08-2025,Fiona,Headphones,Accessories,South,5,1836,21,Debit Card,Poor,Returned
01-11-2025,Ian,Smartphone,Accessories,West,2,3296,5,Debit Card,Good,Cancelled
13-02-2025,Charlie,Headphones,Gadgets,North,13,662,3,Cash,Average,Returned
02-07-2025,Charlie,Smartwatch,Peripherals,South,5,4205,11,Online,Average,Pending
18-09-2025,Alice,Speaker,Peripherals,South,34,3742,11,Online,Average,Delivered
27-01-2025,George,Tablet,Accessories,West,35,3920,29,Cash,Poor,Delivered
26-02-2025,Hannah,Mouse,Accessories,South,29,2181,24,Cash,Average,Pending
20-10-2025,Diana,Smartwatch,Electronics,South,50,4833,29,Cash,Excellent,Pending
10-11-2025,Charlie,Monitor,Accessories,West,12,4174,11,Credit Card,Average,Delivered
18-09-2025,Diana,Speaker,Peripherals,North,32,4310,4,Cash,Average,Cancelled
21-04-2025,Bob,Smartphone,Accessories,North,32,4952,8,Online,Poor,Returned
15-11-2025,Ian,Camera,Accessories,East,37,3047,17,Cash,Average,Returned
12-06-2025,Charlie,Smartwatch,Peripherals,East,27,1811,18,Debit Card,Poor,Pending
27-01-2025,Julia,Smartphone,Gadgets,South,4,3077,19,Credit Card,Good,Returned
28-04-2025,Hannah,Mouse,Electronics,South,27,1435,7,Cash,Average,Returned
11-08-2025,Bob,Smartphone,Peripherals,East,43,2729,27,Debit Card,Average,Cancelled
25-09-2025,George,Speaker,Electronics,South,35,4470,0,Credit Card,Poor,Cancelled
20-10-2025,Ian,Smartwatch,Accessories,North,33,2711,28,Cash,Average,Pending
23-08-2025,Bob,Camera,Peripherals,South,34,2122,24,Debit Card,Poor,Returned
12-11-2025,Fiona,Speaker,Peripherals,North,43,2708,16,Debit Card,Poor,Delivered
15-12-2025,Hannah,Tablet,Gadgets,South,25,2751,15,Credit Card,Poor,Returned
04-02-2025,Charlie,Tablet,Gadgets,West,29,4773,3,Debit Card,Excellent,Cancelled
08-11-2025,Edward,Mouse,Peripherals,West,43,2889,6,Credit Card,Poor,Returned
11-01-2025,Fiona,Headphones,Accessories,North,46,1082,0,Cash,Good,Pending
27-06-2025,Alice,Monitor,Electronics,West,19,2679,24,Debit Card,Average,Delivered
26-11-2025,Alice,Smartphone,Gadgets,North,47,2313,3,Credit Card,Average,Returned
18-05-2025,Alice,Mouse,Gadgets,South,12,963,12,Cash,Poor,Returned
12-09-2025,Alice,Mouse,Gadgets,South,1,2488,2,Online,Poor,Cancelled
04-12-2025,Alice,Smartwatch,Peripherals,East,22,2132,27,Cash,Poor,Returned
06-01-2025,Alice,Laptop,Gadgets,North,44,3548,17,Cash,Good,Delivered
05-08-2025,Bob,Tablet,Peripherals,West,45,542,16,Debit Card,Good,Delivered
24-12-2025,Fiona,Speaker,Peripherals,West,2,2466,30,Debit Card,Excellent,Pending
14-12-2025,Charlie,Mouse,Gadgets,West,43,2065,0,Credit Card,Excellent,Cancelled
09-02-2025,Julia,Smartwatch,Peripherals,North,21,4585,9,Online,Poor,Delivered
07-10-2025,Bob,Keyboard,Peripherals,South,31,4139,24,Online,Average,Delivered
04-04-2025,Bob,Headphones,Electronics,West,35,1141,30,Credit Card,Poor,Pending
07-07-2025,Diana,Headphones,Electronics,East,19,2450,24,Credit Card,Average,Pending
27-08-2025,Hannah,Smartphone,Gadgets,North,26,2027,26,Online,Good,Returned
23-04-2025,Bob,Speaker,Gadgets,West,12,118,2,Cash,Excellent,Returned
04-06-2025,Hannah,Speaker,Electronics,South,10,4528,3,Debit Card,Average,Pending
02-07-2025,Ian,Smartwatch,Accessories,West,5,4299,22,Cash,Average,Returned
27-11-2025,Fiona,Mouse,Peripherals,East,26,2509,5,Credit Card,Good,Delivered
19-11-2025,Alice,Monitor,Peripherals,North,14,4674,28,Online,Poor,Cancelled
25-02-2025,Julia,Headphones,Peripherals,North,17,3412,27,Online,Excellent,Delivered
15-08-2025,Alice,Mouse,Gadgets,East,50,366,2,Cash,Poor,Returned
19-11-2025,Charlie,Speaker,Gadgets,North,27,3591,21,Online,Average,Cancelled
05-09-2025,Fiona,Monitor,Gadgets,South,22,2255,4,Online,Poor,Delivered
01-08-2025,Fiona,Laptop,Accessories,North,6,1073,12,Online,Excellent,Returned
24-09-2025,George,Speaker,Peripherals,West,35,2544,3,Credit Card,Good,Delivered
18-01-2025,Bob,Keyboard,Accessories,West,47,2559,1,Online,Excellent,Cancelled
27-07-2025,Ian,Tablet,Accessories,North,26,1363,18,Cash,Average,Returned
16-10-2025,Edward,Tablet,Peripherals,South,21,3071,21,Debit Card,Good,Pending
25-09-2025,Edward,Camera,Electronics,South,50,508,22,Cash,Poor,Returned
23-03-2025,Edward,Tablet,Gadgets,West,8,4751,20,Credit Card,Good,Pending
06-10-2025,Charlie,Mouse,Peripherals,South,23,3226,0,Online,Poor,Cancelled
27-12-2025,Bob,Headphones,Electronics,East,15,4843,13,Cash,Excellent,Returned
04-03-2025,Ian,Laptop,Gadgets,South,6,1673,22,Online,Good,Delivered
22-07-2025,Charlie,Headphones,Peripherals,North,9,2133,3,Credit Card,Good,Delivered
20-10-2025,Julia,Speaker,Gadgets,South,5,4170,1,Debit Card,Poor,Returned
17-06-2025,Julia,Headphones,Accessories,South,19,2819,22,Debit Card,Good,Pending
14-07-2025,Ian,Smartphone,Gadgets,West,5,4079,25,Cash,Excellent,Pending
23-10-2025,Hannah,Camera,Gadgets,North,44,4801,4,Online,Poor,Returned
09-04-2025,Edward,Mouse,Accessories,East,15,499,23,Cash,Average,Delivered
11-07-2025,Hannah,Laptop,Electronics,West,46,926,18,Cash,Excellent,Delivered
15-05-2025,Ian,Headphones,Electronics,East,34,2773,24,Credit Card,Average,Returned
05-03-2025,Bob,Speaker,Gadgets,South,9,3012,29,Credit Card,Poor,Cancelled
20-07-2025,Charlie,Tablet,Accessories,East,41,237,12,Cash,Average,Delivered
24-12-2025,Charlie,Mouse,Electronics,South,40,4435,15,Cash,Poor,Delivered
10-09-2025,Edward,Mouse,Peripherals,West,33,4571,8,Credit Card,Excellent,Returned
18-12-2025,Ian,Smartwatch,Peripherals,South,42,108,30,Cash,Poor,Delivered
23-06-2025,Julia,Mouse,Gadgets,South,31,3606,13,Credit Card,Average,Pending
18-12-2025,Alice,Laptop,Peripherals,South,40,1755,27,Credit Card,Excellent,Delivered
07-11-2025,Fiona,Headphones,Electronics,North,4,4792,22,Online,Average,Cancelled
07-04-2025,George,Tablet,Gadgets,West,35,2883,19,Credit Card,Excellent,Delivered
23-10-2025,Hannah,Tablet,Accessories,South,48,4364,15,Debit Card,Poor,Pending
22-05-2025,Alice,Tablet,Electronics,East,47,2461,14,Credit Card,Average,Returned
22-06-2025,Ian,Smartwatch,Accessories,West,28,2822,16,Online,Average,Cancelled
23-03-2025,George,Smartwatch,Gadgets,North,43,2324,0,Cash,Excellent,Pending
06-11-2025,Hannah,Tablet,Electronics,North,33,2944,6,Debit Card,Excellent,Returned
18-09-2025,Alice,Monitor,Electronics,East,28,155,9,Online,Excellent,Delivered
21-12-2025,Alice,Speaker,Gadgets,West,21,2726,18,Debit Card,Average,Pending
23-06-2025,Julia,Monitor,Electronics,South,7,1581,25,Cash,Average,Returned
25-02-2025,Alice,Tablet,Gadgets,South,41,3286,6,Online,Good,Cancelled
18-06-2025,Alice,Smartwatch,Peripherals,North,17,2917,3,Credit Card,Excellent,Delivered
19-08-2025,Edward,Keyboard,Gadgets,West,28,2057,13,Cash,Average,Cancelled
22-10-2025,Diana,Headphones,Electronics,West,27,4053,25,Online,Poor,Delivered
14-12-2025,George,Smartwatch,Accessories,North,4,476,7,Cash,Excellent,Returned
24-11-2025,Fiona,Laptop,Accessories,North,7,2182,23,Online,Poor,Pending
10-09-2025,Fiona,Mouse,Gadgets,East,32,3983,19,Debit Card,Average,Delivered
26-07-2025,Bob,Keyboard,Gadgets,West,1,3466,6,Cash,Excellent,Returned
17-01-2025,Fiona,Smartwatch,Electronics,West,50,4215,22,Credit Card,Poor,Pending
01-02-2025,Ian,Headphones,Electronics,North,48,604,26,Cash,Average,Pending
05-07-2025,Edward,Laptop,Gadgets,North,23,4628,9,Online,Average,Delivered
22-01-2025,Ian,Headphones,Accessories,East,37,3000,17,Debit Card,Poor,Cancelled
07-01-2025,Charlie,Speaker,Accessories,North,16,3347,7,Cash,Average,Delivered
25-05-2025,George,Monitor,Accessories,South,40,4592,11,Credit Card,Average,Returned
10-03-2025,George,Mouse,Peripherals,North,27,2028,11,Debit Card,Average,Returned
09-11-2025,Julia,Tablet,Peripherals,East,30,2662,14,Online,Good,Pending
27-03-2025,Bob,Laptop,Peripherals,East,3,544,9,Credit Card,Poor,Returned
23-01-2025,Diana,Headphones,Accessories,West,7,3011,18,Online,Poor,Cancelled
07-05-2025,George,Smartwatch,Accessories,North,45,900,0,Online,Good,Pending
02-09-2025,Charlie,Keyboard,Peripherals,South,22,4407,17,Credit Card,Excellent,Delivered
27-06-2025,Edward,Headphones,Electronics,North,24,2042,10,Debit Card,Excellent,Returned
04-08-2025,Ian,Headphones,Gadgets,South,45,2364,14,Debit Card,Poor,Delivered
28-10-2025,Diana,Speaker,Accessories,West,11,2622,9,Credit Card,Average,Pending
24-11-2025,Fiona,Laptop,Accessories,South,12,347,28,Credit Card,Average,Delivered
28-09-2025,Fiona,Smartwatch,Accessories,East,25,1593,15,Cash,Average,Delivered
24-04-2025,Alice,Mouse,Electronics,West,20,3850,2,Credit Card,Good,Pending
18-11-2025,Fiona,Mouse,Electronics,East,5,3068,15,Credit Card,Excellent,Returned
08-07-2025,Edward,Headphones,Peripherals,East,48,3071,14,Debit Card,Average,Delivered
26-09-2025,Charlie,Laptop,Electronics,West,9,2244,3,Online,Excellent,Pending
10-12-2025,Julia,Laptop,Electronics,South,17,4117,10,Credit Card,Good,Returned
22-12-2025,George,Smartwatch,Peripherals,South,25,533,10,Online,Average,Delivered
13-01-2025,Alice,Smartphone,Electronics,West,24,1119,13,Credit Card,Excellent,Pending
14-07-2025,Ian,Laptop,Electronics,West,22,2360,9,Online,Excellent,Returned
11-11-2025,Alice,Smartphone,Gadgets,North,10,1553,16,Debit Card,Average,Delivered
02-09-2025,Hannah,Keyboard,Accessories,West,45,4929,18,Credit Card,Poor,Cancelled
24-01-2025,Alice,Keyboard,Accessories,South,43,2881,22,Online,Poor,Pending
07-05-2025,George,Speaker,Electronics,South,48,268,12,Online,Excellent,Cancelled
28-10-2025,Diana,Speaker,Gadgets,West,39,2068,8,Online,Poor,Returned
27-08-2025,Diana,Headphones,Gadgets,West,24,1748,7,Cash,Poor,Delivered
21-04-2025,George,Speaker,Peripherals,West,46,3604,4,Online,Good,Pending
23-12-2025,Julia,Keyboard,Gadgets,North,32,4817,4,Online,Excellent,Cancelled
12-11-2025,Julia,Laptop,Peripherals,West,36,2104,22,Credit Card,Average,Delivered
18-10-2025,Ian,Headphones,Gadgets,South,29,3219,8,Cash,Poor,Pending
20-12-2025,Hannah,Mouse,Electronics,East,13,4555,24,Online,Good,Returned
25-04-2025,Julia,Mouse,Gadgets,North,21,1942,12,Cash,Poor,Cancelled
07-12-2025,Fiona,Laptop,Accessories,South,8,2550,18,Debit Card,Good,Returned
15-05-2025,Alice,Tablet,Peripherals,West,25,390,12,Credit Card,Good,Delivered
22-03-2025,Julia,Smartwatch,Electronics,North,35,1366,7,Cash,Good,Pending
06-02-2025,Ian,Smartphone,Accessories,West,16,940,3,Credit Card,Average,Cancelled
24-03-2025,Charlie,Headphones,Gadgets,East,9,1109,25,Credit Card,Excellent,Cancelled
04-09-2025,Charlie,Tablet,Peripherals,West,1,336,17,Credit Card,Average,Cancelled
02-07-2025,Bob,Smartwatch,Electronics,East,12,2302,30,Credit Card,Excellent,Pending
09-07-2025,Alice,Keyboard,Electronics,North,11,2933,20,Credit Card,Good,Pending
09-09-2025,Edward,Camera,Gadgets,West,30,2541,3,Credit Card,Average,Cancelled
06-03-2025,Alice,Smartwatch,Accessories,East,46,4774,10,Debit Card,Excellent,Returned
28-10-2025,Bob,Keyboard,Gadgets,South,8,4356,29,Online,Excellent,Returned
01-05-2025,George,Smartwatch,Accessories,West,6,437,17,Credit Card,Poor,Cancelled
15-06-2025,Edward,Smartphone,Electronics,West,14,2456,19,Online,Average,Delivered
05-12-2025,Ian,Laptop,Gadgets,South,42,3286,19,Debit Card,Poor,Delivered
05-01-2025,Bob,Tablet,Electronics,South,6,315,13,Credit Card,Excellent,Returned
20-06-2025,Ian,Camera,Peripherals,West,33,3332,0,Credit Card,Good,Cancelled
25-01-2025,Ian,Tablet,Peripherals,East,4,3044,18,Credit Card,Poor,Cancelled
20-11-2025,Alice,Headphones,Gadgets,West,4,1636,19,Credit Card,Average,Delivered
10-11-2025,Edward,Speaker,Electronics,North,10,2609,6,Online,Excellent,Cancelled
26-08-2025,Edward,Laptop,Accessories,East,6,4848,22,Online,Good,Pending
18-10-2025,Charlie,Monitor,Electronics,East,48,1844,20,Credit Card,Average,Pending
03-06-2025,Ian,Mouse,Peripherals,South,18,268,20,Credit Card,Average,Pending
11-12-2025,Hannah,Headphones,Electronics,East,39,3565,5,Credit Card,Excellent,Cancelled
08-09-2025,Hannah,Monitor,Electronics,West,34,3465,12,Cash,Average,Returned
17-03-2025,Diana,Mouse,Accessories,West,4,3680,6,Debit Card,Excellent,Delivered
26-02-2025,Ian,Headphones,Accessories,West,3,1716,8,Debit Card,Excellent,Delivered
06-09-2025,Diana,Tablet,Electronics,West,47,2638,6,Debit Card,Poor,Cancelled
18-07-2025,George,Keyboard,Peripherals,East,49,1118,1,Online,Average,Returned
13-09-2025,Diana,Speaker,Peripherals,South,35,3501,19,Online,Poor,Cancelled
12-02-2025,Ian,Laptop,Gadgets,East,17,3179,4,Debit Card,Poor,Delivered
07-04-2025,Bob,Headphones,Gadgets,East,29,541,13,Cash,Good,Returned
11-11-2025,George,Camera,Accessories,South,44,3162,5,Cash,Poor,Pending
12-06-2025,Edward,Monitor,Peripherals,West,21,2747,0,Online,Poor,Pending
07-05-2025,Diana,Headphones,Electronics,North,22,4138,26,Cash,Average,Delivered
17-10-2025,Charlie,Headphones,Gadgets,South,24,3783,9,Cash,Excellent,Cancelled
18-08-2025,Bob,Monitor,Peripherals,West,29,1657,16,Credit Card,Poor,Cancelled
01-11-2025,Charlie,Headphones,Accessories,East,44,4810,4,Cash,Good,Cancelled
22-02-2025,George,Tablet,Accessories,East,32,427,8,Credit Card,Average,Delivered
15-06-2025,Julia,Smartphone,Electronics,South,16,2237,0,Online,Good,Returned
21-04-2025,Edward,Headphones,Gadgets,South,19,3039,3,Cash,Average,Cancelled
20-10-2025,Charlie,Mouse,Accessories,West,44,2856,25,Debit Card,Good,Delivered
02-04-2025,Ian,Smartwatch,Electronics,North,42,2522,29,Cash,Poor,Pending
11-11-2025,Julia,Laptop,Accessories,East,14,1673,11,Debit Card,Average,Returned
26-07-2025,Edward,Smartphone,Peripherals,South,10,3510,4,Debit Card,Poor,Delivered
13-02-2025,George,Smartwatch,Gadgets,East,36,1625,2,Credit Card,Excellent,Delivered
18-05-2025,Edward,Monitor,Accessories,East,12,1918,14,Debit Card,Average,Cancelled
10-12-2025,Charlie,Laptop,Electronics,East,15,1680,24,Credit Card,Poor,Pending
17-01-2025,Alice,Smartphone,Accessories,North,39,760,6,Debit Card,Average,Returned
17-06-2025,Diana,Keyboard,Peripherals,South,5,1833,17,Cash,Poor,Delivered
15-09-2025,George,Keyboard,Peripherals,East,13,704,3,Debit Card,Excellent,Cancelled
02-08-2025,Charlie,Headphones,Peripherals,West,9,1374,1,Credit Card,Poor,Returned
21-05-2025,Fiona,Smartwatch,Gadgets,West,43,709,2,Online,Good,Delivered
11-04-2025,Ian,Headphones,Peripherals,North,46,483,21,Online,Poor,Delivered
03-09-2025,George,Headphones,Electronics,South,5,4649,16,Cash,Poor,Returned
06-02-2025,Diana,Smartphone,Accessories,North,36,1118,26,Debit Card,Excellent,Cancelled
18-09-2025,Bob,Keyboard,Accessories,West,41,1062,19,Cash,Average,Returned
21-01-2025,Edward,Monitor,Accessories,South,16,433,14,Debit Card,Poor,Pending
07-02-2025,Edward,Smartwatch,Peripherals,East,27,1876,7,Debit Card,Poor,Cancelled
